# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CG8312	FBgn0037720	FBtr0082076	protein_coding	0	9	3	130	5	0	1	0	0	0	0	31	0	0	1	3	0	0	0	0	0	0	0	0	0	9	92
CG8312	FBgn0037720	FBtr0334616	protein_coding	0	14	8	540	5	0	6	0	0	1	1	31	0	0	457	6	0	0	0	0	1	0	0	0	0	13	42
CG8312	FBgn0037720	FBtr0334617	protein_coding	0	14	8	540	5	0	5	0	0	1	1	31	0	0	458	6	0	0	0	0	1	0	0	0	0	13	42
CG8314	FBgn0034057	FBtr0087268	protein_coding	0	10	0	309	4	0	2	0	0	0	0	192	0	0	14	0	0	0	0	0	1	0	0	0	0	9	97
CG8316	FBgn0030852	FBtr0074485	protein_coding	0	1	2	52	0	0	0	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	0	0	1	24
CG8316	FBgn0030852	FBtr0340624	protein_coding	0	1	2	52	0	0	0	0	0	0	0	28	0	0	0	2	0	0	0	0	0	0	0	0	0	1	24
CG8317	FBgn0034140	FBtr0087122	protein_coding	0	15	3	469	4	2	12	0	0	0	0	239	0	0	25	3	0	0	0	0	1	0	0	0	0	13	189
CG8317	FBgn0034140	FBtr0306005	protein_coding	1	15	3	468	4	2	12	0	0	0	0	239	0	0	25	3	0	0	1	0	1	0	0	0	0	13	189
CG8317	FBgn0034140	FBtr0306006	protein_coding	1	16	0	473	4	5	41	0	0	0	0	239	0	0	0	0	0	0	0	0	0	1	0	0	0	11	189
CG8319	FBgn0037722	FBtr0082077	protein_coding	0	0	4	94	1	0	2	0	0	0	0	45	0	0	0	4	0	0	0	0	0	0	0	0	0	0	46
CG8320	FBgn0034059	FBtr0087202	protein_coding	0	4	0	262	3	1	4	0	0	0	0	92	0	0	12	0	0	0	0	0	0	0	0	0	0	3	151
CG8321	FBgn0033677	FBtr0087975	protein_coding	0	5	4	205	5	0	6	0	0	0	0	115	0	0	19	4	0	0	0	0	0	0	0	0	0	5	60
CG8321	FBgn0033677	FBtr0344873	protein_coding	0	3	2	208	5	0	2	0	0	0	0	115	0	0	19	2	0	0	0	0	0	0	0	0	0	3	67
CG8323	FBgn0033903	FBtr0087521	protein_coding	0	6	2	127	9	0	2	1	0	0	0	58	0	0	9	1	0	0	0	0	1	0	0	0	0	5	50
CG8326	FBgn0030851	FBtr0074486	protein_coding	0	5	2	53	4	0	0	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	0	5	26
CG8329	FBgn0036022	FBtr0076387	protein_coding	0	12	3	298	9	0	0	0	0	0	0	139	0	0	0	3	0	0	0	0	0	0	0	0	0	12	150
CG8331	FBgn0033906	FBtr0087525	protein_coding	0	2	3	166	2	0	2	0	0	0	0	77	0	0	23	3	0	0	0	0	0	0	0	0	0	2	62
CG8331	FBgn0033906	FBtr0302451	protein_coding	0	2	3	157	2	0	3	0	0	0	0	77	0	0	15	3	0	0	0	0	0	0	0	0	0	2	60
CG8331	FBgn0033906	FBtr0302452	protein_coding	0	3	3	145	2	0	5	0	0	0	0	77	0	0	4	3	0	0	0	0	1	0	0	0	0	2	58
CG8331	FBgn0033906	FBtr0302453	protein_coding	0	2	3	166	2	0	2	0	0	0	0	77	0	0	23	3	0	0	0	0	0	0	0	0	0	2	62
CG8334	FBgn0036913	FBtr0332148	protein_coding	0	13	7	142	6	1	4	0	0	0	0	29	0	0	53	7	0	1	0	0	3	0	0	0	0	9	51
CG8334	FBgn0036913	FBtr0332149	protein_coding	0	13	7	142	6	1	4	0	0	0	0	29	0	0	53	7	0	1	0	0	3	0	0	0	0	9	51
CG8334	FBgn0036913	FBtr0332150	protein_coding	0	13	7	142	6	1	4	0	0	0	0	29	0	0	53	7	0	1	0	0	3	0	0	0	0	9	51
CG8334	FBgn0036913	FBtr0332151	protein_coding	0	13	7	142	6	1	4	0	0	0	0	29	0	0	53	7	0	1	0	0	3	0	0	0	0	9	51
CG8335	FBgn0033069	FBtr0085990	protein_coding	0	4	1	120	1	0	1	0	0	0	0	68	0	0	1	1	0	0	0	0	1	0	0	0	0	3	49
CG8336	FBgn0036020	FBtr0076384	protein_coding	0	12	2	288	1	0	2	0	0	0	0	147	0	0	39	2	0	0	0	0	0	0	0	0	0	12	99
CG8336	FBgn0036020	FBtr0076385	protein_coding	0	12	2	288	1	0	2	0	0	0	0	147	0	0	39	2	0	0	0	0	0	0	0	0	0	12	99
CG8336	FBgn0036020	FBtr0076386	protein_coding	0	12	2	269	1	0	1	0	0	0	0	147	0	0	9	2	0	0	0	0	0	0	0	0	0	12	111
CG8336	FBgn0036020	FBtr0333855	protein_coding	0	12	2	267	1	0	0	0	0	0	0	147	0	0	9	2	0	0	0	0	0	0	0	0	0	12	110
CG8343	FBgn0040502	FBtr0085988	protein_coding	0	1	1	73	0	0	0	0	0	0	0	28	0	0	0	1	0	0	0	0	0	0	0	0	0	1	45
CG8349	FBgn0032003	FBtr0079594	protein_coding	0	10	1	186	3	0	0	0	0	0	0	105	0	0	4	1	0	0	0	0	1	0	0	0	0	9	75
CG8353	FBgn0032002	FBtr0079593	protein_coding	0	2	1	180	3	0	0	0	0	0	0	119	0	0	1	1	0	0	0	0	0	0	0	0	0	2	57
CG8353	FBgn0032002	FBtr0332415	protein_coding	0	2	1	183	3	0	5	0	0	0	0	119	0	0	1	1	0	0	0	0	0	0	0	0	0	2	55
CG8358	FBgn0037727	FBtr0082081	protein_coding	2	6	8	56	1	0	0	0	0	0	0	22	2	0	2	8	0	0	0	0	0	0	0	0	0	6	31
CG8360	FBgn0032001	FBtr0089935	protein_coding	0	1	2	161	4	0	2	0	0	0	0	94	0	0	10	2	0	0	0	0	0	0	0	0	0	1	51
CG8360	FBgn0032001	FBtr0332414	protein_coding	0	3	2	163	4	1	4	0	0	0	0	94	0	0	10	2	0	0	0	0	1	0	0	0	0	1	51
CG8366	FBgn0034054	FBtr0087201	protein_coding	0	11	3	261	0	0	2	0	0	0	0	95	0	0	1	3	0	0	0	0	0	0	0	0	0	11	163
CG8368	FBgn0035707	FBtr0076976	protein_coding	0	16	10	226	1	1	7	0	0	0	0	86	0	0	54	10	0	0	0	0	2	0	0	0	0	13	80
CG8368	FBgn0035707	FBtr0076977	protein_coding	0	14	10	194	1	0	0	0	0	0	0	86	0	0	4	10	0	0	0	0	1	0	0	0	0	13	104
CG8369	FBgn0040532	FBtr0081920	protein_coding	0	1	1	78	2	0	0	0	0	0	0	32	0	0	5	1	0	0	0	0	1	0	0	0	0	0	39
CG8369	FBgn0040532	FBtr0305187	protein_coding	0	1	0	79	2	0	2	0	0	0	0	32	0	0	4	0	0	0	0	0	1	0	0	0	0	0	39
CG8369	FBgn0040532	FBtr0305188	protein_coding	0	1	0	79	2	0	5	0	0	0	0	32	0	0	1	0	0	0	0	0	1	0	0	0	0	0	39
CG8370	FBgn0034060	FBtr0087203	protein_coding	0	53	19	211	2	2	12	1	0	0	0	109	0	0	2	18	0	0	0	0	2	0	0	0	0	50	87
CG8370	FBgn0034060	FBtr0340015	protein_coding	0	51	19	209	2	0	1	1	0	0	0	109	0	0	2	18	0	0	0	0	2	0	0	0	0	50	96
CG8372	FBgn0032000	FBtr0079633	protein_coding	0	2	1	153	1	0	2	0	0	0	0	60	0	0	0	1	0	0	0	0	0	0	0	0	0	2	90
CG8372	FBgn0032000	FBtr0079634	protein_coding	0	3	1	152	1	0	1	0	0	0	0	60	0	0	0	1	0	0	0	0	0	0	0	0	0	3	90
CG8378	FBgn0027495	FBtr0087983	protein_coding	0	5	0	60	6	1	2	0	0	0	0	27	0	0	2	0	0	0	0	0	0	0	0	0	0	4	23
CG8379	FBgn0037638	FBtr0081921	protein_coding	0	4	1	94	0	1	3	0	0	0	0	36	0	0	5	1	0	0	0	0	1	0	0	0	0	2	51
CG8379	FBgn0037638	FBtr0081922	protein_coding	0	4	1	94	0	1	3	0	0	0	0	36	0	0	5	1	0	0	0	0	1	0	0	0	0	2	51
CG8386	FBgn0034061	FBtr0087264	protein_coding	0	8	0	185	1	0	1	0	0	0	0	72	0	0	4	0	0	0	0	0	3	0	0	0	0	6	108
CG8388	FBgn0034062	FBtr0087263	protein_coding	0	21	12	203	0	0	2	0	0	0	0	93	0	0	6	12	0	0	0	0	0	0	0	0	0	21	102
CG8389	FBgn0034063	FBtr0087204	protein_coding	0	15	10	300	6	0	4	0	0	0	0	127	0	0	79	10	0	0	0	0	0	0	0	0	0	15	84
CG8389	FBgn0034063	FBtr0087205	protein_coding	0	15	10	246	6	0	5	0	0	0	0	127	0	0	4	10	0	0	0	0	0	0	0	0	0	15	104
CG8397	FBgn0034066	FBtr0087261	protein_coding	1	9	4	281	3	0	2	0	0	0	0	103	0	0	10	4	0	0	0	0	0	0	1	0	0	9	163
CG8398	FBgn0035708	FBtr0076978	protein_coding	0	20	6	382	23	0	3	0	1	0	0	111	0	0	162	5	0	0	0	0	4	0	0	0	0	17	86
CG8398	FBgn0035708	FBtr0076980	protein_coding	0	20	4	290	7	2	6	0	0	0	0	103	0	0	95	4	0	0	0	0	4	0	0	0	0	15	82
CG8398	FBgn0035708	FBtr0076981	protein_coding	0	19	4	347	7	1	7	0	0	0	0	103	0	0	158	4	0	0	0	0	4	0	0	0	0	15	75
CG8398	FBgn0035708	FBtr0330184	protein_coding	0	19	4	290	7	1	7	0	0	0	0	103	0	0	92	4	0	0	0	0	4	0	0	0	0	15	84
CG8399	FBgn0034067	FBtr0087207	protein_coding	0	20	7	337	1	0	2	0	0	0	0	71	0	0	140	7	0	0	0	0	0	0	0	0	0	20	123
CG8399	FBgn0034067	FBtr0340018	protein_coding	0	20	7	337	1	0	2	0	0	0	0	71	0	0	140	7	0	0	0	0	0	0	0	0	0	20	123
CG8401	FBgn0034069	FBtr0301196	protein_coding	0	11	5	185	1	0	0	0	0	0	0	111	0	0	10	5	0	0	0	0	2	0	0	0	0	9	65
CG8405	FBgn0034071	FBtr0087210	protein_coding	2	30	7	306	0	0	0	0	0	0	0	51	2	0	158	7	0	0	0	0	4	0	0	0	0	26	101
CG8405	FBgn0034071	FBtr0340020	protein_coding	2	30	7	356	23	0	0	0	0	0	0	77	2	0	159	7	0	0	0	0	4	0	0	0	0	26	101
CG8407	FBgn0033687	FBtr0087985	protein_coding	0	2	0	42	0	0	1	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	2	31
CG8407	FBgn0033687	FBtr0301127	protein_coding	0	2	0	42	0	0	1	0	0	0	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	2	30
CG8412	FBgn0037743	FBtr0082130	protein_coding	0	5	3	46	1	0	0	0	0	0	0	30	0	0	6	3	0	0	0	0	1	0	0	0	0	4	10
CG8414	FBgn0034073	FBtr0087255	protein_coding	0	43	33	224	1	0	0	0	0	1	0	126	0	0	15	32	0	0	0	0	4	0	0	0	0	39	86
CG8417	FBgn0037744	FBtr0082131	protein_coding	0	0	2	56	1	0	1	0	0	0	0	33	0	0	1	2	0	0	0	0	0	0	0	0	0	0	20
CG8419	FBgn0031999	FBtr0079589	protein_coding	0	25	11	174	8	1	1	0	0	0	0	51	0	0	7	11	0	0	0	0	1	0	0	0	0	23	108
CG8420	FBgn0037664	FBtr0081973	protein_coding	0	8	4	139	5	0	2	0	0	0	0	83	0	0	21	4	0	0	0	0	0	0	0	0	0	8	28
CG8420	FBgn0037664	FBtr0333190	protein_coding	0	4	0	147	5	0	3	0	0	0	0	83	0	0	37	0	0	0	0	0	0	0	0	0	0	4	19
CG8435	FBgn0034084	FBtr0087249	protein_coding	0	21	10	376	2	0	4	0	0	0	0	148	0	0	11	10	0	0	0	0	1	0	0	0	0	20	212
CG8441	FBgn0034086	FBtr0087247	protein_coding	0	10	6	217	0	0	1	0	1	0	0	93	0	0	8	5	0	0	0	0	1	0	0	0	0	9	116
CG8441	FBgn0034086	FBtr0304748	protein_coding	0	13	6	220	0	1	4	0	1	0	0	93	0	0	23	5	0	0	0	0	3	0	0	0	0	9	102
CG8449	FBgn0038129	FBtr0082778	protein_coding	0	9	4	133	1	0	6	0	0	0	0	33	0	0	9	4	0	0	0	0	0	0	0	0	0	9	84
CG8460	FBgn0031996	FBtr0079586	protein_coding	0	12	5	175	0	1	2	0	0	0	0	71	0	0	14	5	0	0	0	0	1	0	0	0	0	10	89
CG8461	FBgn0038235	FBtr0082986	protein_coding	0	2	3	131	0	0	1	0	0	0	0	54	0	0	8	3	0	0	0	0	1	0	0	0	0	1	69
CG8468	FBgn0033913	FBtr0087532	protein_coding	0	29	0	463	25	0	8	0	0	0	0	70	0	0	214	0	0	0	0	0	1	0	0	0	0	28	147
CG8468	FBgn0033913	FBtr0087533	protein_coding	0	29	0	463	25	0	8	0	0	0	0	70	0	0	214	0	0	0	0	0	1	0	0	0	0	28	147
CG8468	FBgn0033913	FBtr0087534	protein_coding	0	29	0	463	25	0	22	0	0	0	0	70	0	0	200	0	0	0	0	0	1	0	0	0	0	28	147
CG8475	FBgn0031995	FBtr0079638	protein_coding	0	51	1	239	5	0	2	0	0	0	0	113	0	0	54	1	0	0	0	0	7	0	0	0	0	46	70
CG8475	FBgn0031995	FBtr0079639	protein_coding	0	25	2	265	63	0	2	0	0	0	0	113	0	0	22	2	0	0	0	0	7	0	0	0	0	19	70
CG8475	FBgn0031995	FBtr0335186	protein_coding	0	51	1	239	8	0	2	0	0	0	0	110	0	0	54	1	0	0	0	0	7	0	0	0	0	46	70
CG8476	FBgn0038127	FBtr0082781	protein_coding	0	7	5	200	1	0	2	0	0	0	0	88	0	0	0	5	0	0	0	0	0	0	0	0	0	7	109
CG8478	FBgn0037746	FBtr0082133	protein_coding	0	3	2	72	4	0	4	0	0	0	0	35	0	0	1	2	0	0	0	0	0	0	0	0	0	3	28
CG8478	FBgn0037746	FBtr0301870	protein_coding	0	3	2	72	4	0	1	0	0	0	0	35	0	0	1	2	0	0	0	0	0	0	0	0	0	3	31
CG8478	FBgn0037746	FBtr0301871	protein_coding	0	3	2	72	4	0	1	0	0	0	0	35	0	0	1	2	0	0	0	0	0	0	0	0	0	3	31
CG8478	FBgn0037746	FBtr0332171	protein_coding	0	3	2	72	4	0	1	0	0	0	0	35	0	0	1	2	0	0	0	0	0	0	0	0	0	3	31
CG8481	FBgn0037747	FBtr0082134	protein_coding	0	1	1	78	5	0	2	0	0	0	0	29	0	0	5	1	0	0	0	0	0	0	0	0	0	1	37
CG8481	FBgn0037747	FBtr0100583	protein_coding	0	1	1	78	5	0	2	0	0	0	0	29	0	0	5	1	0	0	0	0	0	0	0	0	0	1	37
CG8483	FBgn0038126	FBtr0082782	protein_coding	0	11	4	269	4	0	6	0	0	0	1	95	0	0	76	3	0	0	0	0	1	0	0	0	0	11	88
CG8485	FBgn0033915	FBtr0087569	protein_coding	0	13	3	141	5	0	5	0	0	0	0	76	0	0	13	3	0	0	0	0	2	0	0	0	0	12	43
CG8485	FBgn0033915	FBtr0087571	protein_coding	0	13	3	136	5	0	0	0	0	0	0	76	0	0	13	3	0	0	0	0	2	0	0	0	0	12	43
CG8485	FBgn0033915	FBtr0087572	protein_coding	0	13	3	136	5	0	3	0	0	0	0	76	0	0	10	3	0	0	0	0	2	0	0	0	0	12	43
CG8490	FBgn0033715	FBtr0087899	protein_coding	0	0	1	79	1	0	1	0	0	0	0	44	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33
CG8490	FBgn0033715	FBtr0301195	protein_coding	0	0	1	79	1	0	1	0	0	0	0	44	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33
CG8492	FBgn0035813	FBtr0306682	protein_coding	2	61	36	291	4	0	5	0	0	1	0	138	2	0	0	35	0	0	0	0	0	0	0	0	0	61	144
CG8494	FBgn0033916	FBtr0087535	protein_coding	0	19	4	152	3	0	3	0	0	0	0	83	0	0	3	4	0	0	0	0	1	0	0	0	0	18	61
CG8498	FBgn0031992	FBtr0079640	protein_coding	0	6	0	242	5	0	2	0	0	0	0	95	0	0	2	0	0	0	0	0	1	0	0	0	0	6	138
CG8498	FBgn0031992	FBtr0346463	protein_coding	0	6	0	242	5	0	4	0	0	0	0	95	0	0	2	0	0	0	0	0	1	0	0	0	0	6	136
CG8500	FBgn0037754	FBtr0082139	protein_coding	0	3	0	33	2	0	0	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	3	20
CG8501	FBgn0033724	FBtr0087915	protein_coding	1	5	2	230	3	1	7	0	0	0	0	120	0	0	12	2	0	1	1	0	3	0	0	0	0	2	89
CG8501	FBgn0033724	FBtr0339629	protein_coding	0	2	2	215	3	0	0	0	0	0	0	120	0	0	0	2	0	0	0	0	0	0	0	0	0	2	92
CG8503	FBgn0033917	FBtr0087536	protein_coding	0	10	8	132	0	0	0	0	0	0	0	77	0	0	9	8	0	0	0	0	3	0	0	0	0	8	48
CG8507	FBgn0037756	FBtr0082140	protein_coding	0	1	1	14	0	0	1	0	0	0	0	5	0	0	1	1	0	0	0	0	0	0	0	0	0	1	7
CG8508	FBgn0038123	FBtr0082783	protein_coding	2	7	10	174	3	0	0	0	0	1	0	86	2	0	0	9	0	0	0	0	1	0	0	0	0	6	85
CG8509	FBgn0030696	FBtr0074098	protein_coding	0	1	2	66	0	0	0	0	0	0	0	31	0	0	0	2	0	0	0	0	0	0	0	0	0	1	35
CG8516	FBgn0037757	FBtr0082141	protein_coding	0	2	1	19	1	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	2	8
CG8517	FBgn0034472	FBtr0086329	protein_coding	0	2	0	79	4	1	1	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	1	62
CG8519	FBgn0035711	FBtr0076942	protein_coding	0	9	1	420	0	1	15	0	0	0	0	150	0	0	77	1	0	0	0	0	1	0	0	0	0	7	179
CG8519	FBgn0035711	FBtr0333072	protein_coding	2	12	0	319	0	1	4	0	0	0	0	150	0	0	24	0	0	0	1	1	4	0	0	0	0	7	146
CG8520	FBgn0033734	FBtr0087926	protein_coding	0	4	4	239	1	1	10	0	0	0	0	76	0	0	3	4	0	0	0	0	0	0	0	0	0	3	149
CG8520	FBgn0033734	FBtr0303222	protein_coding	0	3	4	213	1	0	1	0	0	0	0	76	0	0	1	4	0	0	0	0	0	0	0	0	0	3	134
CG8525	FBgn0033735	FBtr0087927	protein_coding	0	20	0	141	3	0	8	0	0	0	0	64	0	0	10	0	0	0	0	0	3	0	0	0	0	18	57
CG8525	FBgn0033735	FBtr0346630	protein_coding	0	20	0	140	3	0	7	0	0	0	0	64	0	0	10	0	0	0	0	0	3	0	0	0	0	18	57
CG8526	FBgn0037759	FBtr0082142	protein_coding	0	1	2	17	0	0	1	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	1	8
CG8526	FBgn0037759	FBtr0334682	protein_coding	0	1	2	17	0	0	1	0	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	1	8
CG8531	FBgn0033918	FBtr0087538	protein_coding	0	6	2	147	1	0	0	0	0	0	0	70	0	0	3	2	0	0	0	0	1	0	0	0	0	5	74
CG8534	FBgn0037761	FBtr0082143	protein_coding	0	2	0	62	0	0	0	0	0	0	0	38	0	0	1	0	0	0	0	0	0	0	0	0	0	2	23
CG8539	FBgn0035791	FBtr0076831	protein_coding	1	20	15	133	6	0	0	0	0	2	0	121	1	0	3	13	0	0	0	0	1	0	0	0	0	19	3
CG8539	FBgn0035791	FBtr0332145	protein_coding	1	19	15	143	10	0	2	0	0	2	0	119	1	0	3	13	0	0	0	0	0	0	0	0	0	19	9
CG8541	FBgn0035788	FBtr0076862	protein_coding	0	13	5	274	0	0	0	0	0	0	0	134	0	0	0	5	0	0	0	0	0	0	0	0	0	13	140
CG8543	FBgn0035787	FBtr0076863	protein_coding	0	8	1	314	3	0	1	0	0	1	0	170	0	0	0	0	0	0	0	0	1	0	0	0	0	7	140
CG8545	FBgn0033741	FBtr0087934	protein_coding	0	21	12	194	2	0	1	0	0	1	0	127	0	0	1	11	0	0	0	0	0	0	0	0	0	21	63
CG8547	FBgn0033919	FBtr0301203	protein_coding	0	18	8	247	5	0	0	0	0	0	0	41	0	0	116	8	0	0	0	0	4	0	0	0	0	14	89
CG8547	FBgn0033919	FBtr0301204	protein_coding	0	20	8	242	5	2	2	0	0	0	0	41	0	0	110	8	0	0	0	0	4	0	0	0	0	14	88
CG8547	FBgn0033919	FBtr0339968	protein_coding	0	18	8	247	5	0	0	0	0	0	0	41	0	0	116	8	0	0	0	0	4	0	0	0	0	14	89
CG8549	FBgn0035714	FBtr0076943	protein_coding	0	5	0	187	0	2	5	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	3	84
CG8549	FBgn0035714	FBtr0330060	protein_coding	0	3	0	184	0	0	1	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	3	85
CG8550	FBgn0033742	FBtr0087935	protein_coding	0	36	23	142	13	0	0	0	0	0	0	74	0	0	0	23	0	0	0	0	0	0	0	0	0	36	55
CG8552	FBgn0031990	FBtr0079641	protein_coding	2	91	80	655	0	0	0	1	0	0	0	101	2	0	450	79	0	0	0	0	3	0	0	0	0	89	106
CG8552	FBgn0031990	FBtr0302595	protein_coding	0	46	2	730	0	18	145	0	0	0	0	101	0	0	391	2	0	0	0	0	3	0	0	0	0	26	95
CG8552	FBgn0031990	FBtr0339673	protein_coding	2	91	80	658	0	0	3	1	0	0	0	101	2	0	450	79	0	0	0	0	3	0	0	0	0	89	106
CG8552	FBgn0031990	FBtr0344863	protein_coding	0	46	2	711	0	18	144	0	0	0	0	101	0	0	373	2	0	0	0	0	3	0	0	0	0	26	95
CG8560	FBgn0035781	FBtr0076868	protein_coding	0	8	2	280	0	0	4	0	0	0	0	111	0	0	12	2	0	0	0	0	0	0	0	0	0	8	153
CG8560	FBgn0035781	FBtr0332725	protein_coding	0	8	2	274	0	0	0	0	0	0	0	111	0	0	12	2	0	0	0	0	0	0	0	0	0	8	151
CG8562	FBgn0035779	FBtr0076854	protein_coding	0	13	7	279	7	0	0	0	0	0	0	84	0	0	7	7	0	0	0	0	1	0	0	0	0	12	182
CG8563	FBgn0035777	FBtr0076852	protein_coding	0	24	8	368	4	2	12	0	0	0	0	132	0	0	122	8	0	0	0	0	1	0	0	0	0	21	99
CG8563	FBgn0035777	FBtr0332724	protein_coding	0	25	8	375	4	3	25	0	0	0	0	132	0	0	122	8	0	0	0	0	1	0	0	0	0	21	93
CG8564	FBgn0035776	FBtr0076869	protein_coding	0	16	8	189	1	0	0	0	0	0	0	50	0	0	0	8	0	0	0	0	0	0	0	0	0	16	138
CG8564	FBgn0035776	FBtr0339402	protein_coding	0	20	8	202	1	1	6	0	0	0	0	50	0	0	7	8	0	0	0	0	4	0	0	0	0	16	140
CG8565	FBgn0030697	FBtr0074103	protein_coding	0	1	1	76	0	0	0	0	0	0	0	42	0	0	4	1	0	0	0	0	0	0	0	0	0	1	30
CG8568	FBgn0030841	FBtr0074436	protein_coding	0	10	11	129	0	0	1	1	0	0	0	39	0	0	10	10	0	0	0	0	0	0	0	0	0	10	79
CG8569	FBgn0033752	FBtr0087940	protein_coding	0	13	6	239	8	0	1	0	0	0	0	168	0	0	3	6	0	0	0	0	0	0	0	0	0	13	59
CG8578	FBgn0030699	FBtr0074104	protein_coding	0	3	0	120	0	0	0	0	0	0	0	70	0	0	17	0	0	0	0	0	0	0	0	0	0	3	33
CG8578	FBgn0030699	FBtr0340116	protein_coding	0	3	0	120	0	0	0	0	0	0	0	70	0	0	15	0	0	0	0	0	0	0	0	0	0	3	35
CG8578	FBgn0030699	FBtr0346189	protein_coding	0	3	0	124	1	0	0	0	0	0	0	73	0	0	17	0	0	0	0	0	0	0	0	0	0	3	33
CG8584	FBgn0033322	FBtr0088724	protein_coding	0	7	0	141	0	1	2	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	6	56
CG8586	FBgn0033320	FBtr0088725	protein_coding	0	5	1	168	3	0	2	0	0	0	0	72	0	0	11	1	0	0	0	0	1	0	0	0	0	4	81
CG8586	FBgn0033320	FBtr0339344	protein_coding	0	6	1	171	3	2	11	0	0	0	0	72	0	0	21	1	0	0	0	0	0	0	0	0	0	4	64
CG8586	FBgn0033320	FBtr0339345	protein_coding	0	5	1	185	24	0	2	0	0	0	0	68	0	0	11	1	0	0	0	0	1	0	0	0	0	4	81
CG8596	FBgn0035767	FBtr0076881	protein_coding	0	23	0	196	5	0	2	0	0	0	0	64	0	0	53	0	0	0	0	0	3	0	0	0	0	20	75
CG8596	FBgn0035767	FBtr0332732	protein_coding	0	23	0	174	5	0	1	0	0	0	0	64	0	0	11	0	0	0	0	0	3	0	0	0	0	20	96
CG8596	FBgn0035767	FBtr0332733	protein_coding	0	26	0	177	5	1	8	0	0	0	0	64	0	0	16	0	0	0	0	0	5	0	0	0	0	20	89
CG8602	FBgn0035763	FBtr0076884	protein_coding	0	20	2	230	9	2	12	0	0	0	0	102	0	0	0	2	0	0	0	0	0	0	0	0	0	18	107
CG8602	FBgn0035763	FBtr0332734	protein_coding	0	20	2	222	2	2	12	0	0	0	0	101	0	0	0	2	0	0	0	0	0	0	0	0	0	18	107
CG8607	FBgn0035760	FBtr0076837	protein_coding	0	3	4	263	1	1	2	0	0	0	0	105	0	0	7	4	0	0	0	0	0	0	0	0	0	2	148
CG8611	FBgn0027602	FBtr0074439	protein_coding	0	25	14	235	3	1	1	0	0	1	0	82	0	0	60	13	0	0	0	0	0	0	0	0	0	24	89
CG8611	FBgn0027602	FBtr0074440	protein_coding	0	26	14	239	8	1	1	0	0	1	0	82	0	0	60	13	0	0	0	0	1	0	0	0	0	24	89
CG8611	FBgn0027602	FBtr0340619	protein_coding	0	24	11	239	11	1	1	0	0	1	0	82	0	0	58	10	0	0	0	0	2	0	0	0	0	21	89
CG8613	FBgn0033924	FBtr0087546	protein_coding	0	19	4	162	8	1	1	0	0	0	0	45	0	0	12	4	0	0	0	0	1	0	0	0	0	17	97
CG8617	FBgn0033925	FBtr0087561	protein_coding	0	0	0	141	1	0	0	0	0	0	0	82	0	0	2	0	0	0	0	0	0	0	0	0	0	0	56
CG8620	FBgn0040837	FBtr0076918	protein_coding	0	5	5	253	6	0	4	0	0	0	0	97	0	0	2	5	0	0	0	0	0	0	0	0	0	5	144
CG8620	FBgn0040837	FBtr0273402	protein_coding	0	9	8	246	1	0	4	0	0	0	0	97	0	0	0	8	0	0	0	0	0	0	0	0	0	9	144
CG8628	FBgn0250836	FBtr0076914	protein_coding	0	9	1	302	2	0	4	0	0	0	0	138	0	0	13	1	0	0	0	0	2	0	0	0	0	7	146
CG8628	FBgn0250836	FBtr0301218	protein_coding	0	7	1	303	2	0	3	0	0	0	0	138	0	0	11	1	0	0	0	0	0	0	0	0	0	7	149
CG8629	FBgn0035742	FBtr0076925	protein_coding	0	3	0	267	2	0	2	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	3	142
